sample_id,latitude,longitude,date,area_hectares,tree_count,trees_per_hectare,density_category,dominant_species,ndvi,nir,red,green,blue,gndvi,nir_red_ratio,green_red_ratio,nir_std,texture,canopy_density,forest_type,elevation_m,slope_degrees,source,quality_score
dang_0584,20.898027,73.593182,2024-03-08,1.0,112,112.87,dense,Kalam,0.5698,0.4795,0.2463,0.2674,0.1331,0.284,1.9463,1.0852,0.1385,0.1602,48.62,Tropical Deciduous,386.8,7.9,DAIICT_Study_2019,0.8133961351037248
dang_0585,20.975772,73.594409,2024-03-26,1.0,137,137.23,dense,Teak,0.5906,0.4944,0.2599,0.2039,0.14,0.416,1.9017,0.7842,0.0677,0.1169,52.36,Tropical Deciduous,523.1,20.2,DAIICT_Study_2019,0.8008841300211175
dang_0586,20.825908,73.710644,2024-03-04,1.0,123,123.2,dense,Sadad,0.6922,0.5222,0.1931,0.1993,0.1308,0.4474,2.7032,1.0319,0.0536,0.1939,64.6,Tropical Deciduous,578.1,10.0,FSI_Report_2017,0.8713005082402049
dang_0587,20.920285,73.986634,2024-03-14,1.0,126,126.39,dense,Teak,0.5979,0.5354,0.1913,0.285,0.1323,0.3052,2.797,1.489,0.0672,0.2203,46.2,Tropical Deciduous,631.1,23.5,Satellite_Analysis,0.7890586795560189
dang_0588,20.98637,73.973633,2024-03-14,1.0,114,114.1,dense,Teak,0.6332,0.4987,0.246,0.1887,0.1026,0.451,2.0266,0.7666,0.1221,0.2497,46.45,Tropical Deciduous,311.2,25.1,Field_Survey_2024,0.9340943145647738
dang_0589,20.858656,73.869076,2024-03-14,1.0,106,106.52,dense,Teak,0.6005,0.5158,0.2274,0.1696,0.1258,0.505,2.2675,0.7457,0.0902,0.3526,49.41,Teak Plantation,557.1,25.4,DAIICT_Study_2019,0.8614046748088113
dang_0590,20.696964,73.88548,2024-03-06,1.0,101,101.32,dense,Teak,0.6778,0.5751,0.1732,0.2532,0.1592,0.3886,3.3183,1.461,0.096,0.1108,67.98,Tropical Deciduous,251.2,17.2,Field_Survey_2024,0.8819884380114096
dang_0591,20.633112,73.618372,2024-03-01,1.0,102,102.8,dense,Teak,0.646,0.5815,0.1564,0.2589,0.1457,0.3839,3.716,1.6542,0.1598,0.2066,64.61,Tropical Deciduous,867.7,9.3,DAIICT_Study_2019,0.7838981515473902
dang_0592,20.63406,73.589141,2024-03-24,1.0,131,131.75,dense,Kalam,0.6197,0.5256,0.2636,0.2099,0.1415,0.4292,1.9931,0.7959,0.1048,0.2178,60.87,Teak Plantation,665.2,26.9,FSI_Report_2017,0.8246525571947545
dang_0593,20.751131,73.505172,2024-03-09,1.0,130,130.52,dense,Teak,0.6377,0.4864,0.2075,0.2568,0.1669,0.3089,2.343,1.237,0.1901,0.1982,44.07,Tropical Deciduous,887.4,34.0,DAIICT_Study_2019,0.8443206271500652
dang_0594,20.714128,73.649937,2024-03-07,1.0,125,125.01,dense,Teak,0.698,0.5721,0.1519,0.2742,0.1052,0.3519,3.7635,1.8039,0.1666,0.3871,60.9,Tropical Deciduous,587.4,12.8,DAIICT_Study_2019,0.9358889510187957
dang_0595,20.877521,73.83989,2024-03-16,1.0,139,139.78,dense,Teak,0.697,0.6,0.1984,0.2097,0.1164,0.482,3.0229,1.0565,0.0518,0.1748,61.56,Teak Plantation,1020.6,1.8,FSI_Report_2017,0.927136690309815
dang_0596,20.678271,73.555155,2024-03-16,1.0,134,134.36,dense,Sadad,0.6987,0.5486,0.2114,0.1673,0.1207,0.5326,2.594,0.7911,0.1772,0.2103,57.73,Tropical Deciduous,763.7,34.1,FSI_Report_2017,0.8012848192011667
dang_0597,20.934214,73.739687,2024-03-14,1.0,119,119.33,dense,Teak,0.6004,0.4757,0.2099,0.205,0.136,0.3977,2.265,0.976,0.1498,0.3935,61.85,Teak Plantation,468.3,1.2,FSI_Report_2017,0.8917211887696117
dang_0598,20.600534,73.857005,2024-03-06,1.0,108,108.39,dense,Sadad,0.6399,0.4928,0.1639,0.2058,0.1521,0.4107,3.0057,1.2554,0.1332,0.2269,56.97,Tropical Deciduous,1039.3,1.9,Field_Survey_2024,0.8059949622875594
dang_0599,20.904211,73.588548,2024-03-23,1.0,108,108.62,dense,Kudi,0.5801,0.5471,0.2562,0.2622,0.1594,0.3519,2.1349,1.0233,0.1953,0.272,46.61,Teak Plantation,855.6,14.5,DAIICT_Study_2019,0.9772968458087564
dang_0600,20.96816,73.669617,2024-03-03,1.0,133,133.8,dense,Teak,0.55,0.4469,0.188,0.1992,0.1708,0.3832,2.3753,1.059,0.0645,0.2819,53.54,Teak Plantation,266.4,7.4,FSI_Report_2017,0.9689884919701002
dang_0601,20.637345,73.937173,2024-03-08,1.0,120,120.88,dense,Teak,0.6455,0.5108,0.2142,0.2471,0.1487,0.3479,2.383,1.1528,0.1665,0.1934,57.03,Teak Plantation,1003.2,33.3,DAIICT_Study_2019,0.8795508857197427
dang_0602,20.810874,73.537054,2024-03-16,1.0,129,129.97,dense,Sadad,0.6908,0.5199,0.144,0.2492,0.1089,0.3519,3.6081,1.7296,0.088,0.1993,48.09,Tropical Deciduous,568.1,17.9,Field_Survey_2024,0.9107475915356529
dang_0603,20.623888,73.57948,2024-03-20,1.0,112,112.74,dense,Teak,0.6585,0.5753,0.2316,0.2967,0.1587,0.3195,2.4825,1.2802,0.1655,0.3572,40.01,Tropical Deciduous,850.7,21.0,FSI_Report_2017,0.9343289879079884
dang_0604,20.667255,73.783627,2024-03-27,1.0,138,138.28,dense,Teak,0.5591,0.4798,0.2009,0.2228,0.163,0.3657,2.3868,1.1084,0.1926,0.2903,50.62,Teak Plantation,446.4,31.8,Satellite_Analysis,0.9158296366103279
dang_0605,20.66117,73.64413,2024-03-14,1.0,103,103.19,dense,Teak,0.6375,0.5773,0.2073,0.2859,0.1635,0.3375,2.7841,1.3789,0.0721,0.3125,53.06,Tropical Deciduous,802.6,26.0,FSI_Report_2017,0.9109605989489568
dang_0606,20.877457,73.969435,2024-03-14,1.0,101,101.28,dense,Kudi,0.6466,0.5642,0.232,0.2829,0.1529,0.3321,2.4313,1.2191,0.1892,0.1998,55.1,Tropical Deciduous,156.6,8.4,FSI_Report_2017,0.9704674218283914
dang_0607,20.586214,73.509497,2024-03-08,1.0,123,123.66,dense,Teak,0.5518,0.4345,0.2547,0.1919,0.1379,0.3873,1.7054,0.753,0.0803,0.1811,55.14,Teak Plantation,735.5,32.8,Satellite_Analysis,0.8871849044506752
dang_0608,20.654269,73.886387,2024-03-13,1.0,103,103.99,dense,Teak,0.6883,0.5271,0.166,0.2337,0.1564,0.3855,3.1731,1.4071,0.1429,0.1696,40.03,Teak Plantation,1085.9,28.3,DAIICT_Study_2019,0.8963496145183828
dang_0609,20.704316,73.761824,2024-03-02,1.0,113,113.64,dense,Kudi,0.5782,0.529,0.268,0.2305,0.1528,0.3929,1.973,0.8598,0.0682,0.2826,61.08,Tropical Deciduous,381.1,30.7,Field_Survey_2024,0.9453318126007817
dang_0610,20.911576,73.998407,2024-03-26,1.0,125,125.42,dense,Kudi,0.5956,0.5556,0.1987,0.1804,0.1242,0.5097,2.7943,0.9072,0.0585,0.3935,57.65,Tropical Deciduous,773.0,17.4,FSI_Report_2017,0.9040748996074336
dang_0611,20.859715,73.706834,2024-03-19,1.0,104,104.31,dense,Teak,0.6475,0.5198,0.1905,0.223,0.1779,0.3995,2.7264,1.1698,0.1948,0.2249,47.96,Tropical Deciduous,405.3,18.6,Field_Survey_2024,0.9185745030640302
dang_0612,20.703376,73.602396,2024-03-20,1.0,108,108.9,dense,Teak,0.5892,0.5047,0.2052,0.1751,0.1063,0.4847,2.4583,0.8531,0.0554,0.3113,54.76,Tropical Deciduous,313.1,3.6,Field_Survey_2024,0.8038587978252277
dang_0613,20.879047,73.505426,2024-03-01,1.0,127,127.32,dense,Teak,0.6465,0.4894,0.2422,0.1718,0.1637,0.4802,2.0203,0.7092,0.0523,0.2938,53.04,Tropical Deciduous,252.2,15.4,FSI_Report_2017,0.8353913925464663
dang_0614,20.813573,73.915559,2024-03-14,1.0,122,122.69,dense,Teak,0.633,0.483,0.207,0.2887,0.1198,0.2518,2.3319,1.3938,0.1437,0.3339,63.52,Tropical Deciduous,965.1,13.7,Satellite_Analysis,0.7838793095137354
dang_0615,20.638554,73.522001,2024-03-08,1.0,121,121.55,dense,Teak,0.5886,0.4898,0.2168,0.1697,0.1255,0.4854,2.258,0.7822,0.1716,0.3484,52.35,Tropical Deciduous,182.0,23.6,DAIICT_Study_2019,0.8663260517370053
dang_0616,20.939614,73.72975,2024-03-19,1.0,109,109.1,dense,Teak,0.6213,0.5152,0.2496,0.2313,0.149,0.3803,2.0632,0.9263,0.1204,0.2319,53.39,Tropical Deciduous,661.7,8.8,Satellite_Analysis,0.8548173021564567
dang_0617,20.571239,73.544077,2024-03-25,1.0,105,105.45,dense,Teak,0.6446,0.5169,0.1585,0.2833,0.1027,0.2919,3.2591,1.7864,0.1894,0.3152,62.88,Tropical Deciduous,372.5,18.2,FSI_Report_2017,0.979347447284275
dang_0618,20.659478,73.57614,2024-03-09,1.0,128,128.92,dense,Teak,0.6467,0.5608,0.2038,0.2258,0.1651,0.4259,2.7505,1.1073,0.1521,0.3692,66.72,Teak Plantation,815.2,17.6,FSI_Report_2017,0.8905779901475748
dang_0619,20.644317,73.638822,2024-03-05,1.0,138,138.6,dense,Sadad,0.5891,0.4553,0.2278,0.256,0.159,0.2801,1.9973,1.1232,0.0791,0.1785,55.38,Tropical Deciduous,967.5,16.6,Field_Survey_2024,0.9308823093347174
dang_0620,20.888589,73.664098,2024-03-01,1.0,100,100.68,dense,Teak,0.6047,0.4902,0.2192,0.2005,0.1526,0.4195,2.2356,0.9142,0.1265,0.1389,62.5,Tropical Deciduous,947.1,32.6,DAIICT_Study_2019,0.8268233742742604
dang_0621,20.898693,73.963874,2024-03-09,1.0,100,100.47,dense,Kudi,0.6382,0.533,0.2459,0.1626,0.1482,0.5324,2.167,0.661,0.152,0.3007,68.27,Teak Plantation,189.9,16.5,DAIICT_Study_2019,0.9412554262088432
dang_0622,20.725363,73.690286,2024-03-10,1.0,131,131.16,dense,Teak,0.6579,0.5444,0.1568,0.2376,0.0849,0.3922,3.4704,1.5149,0.1406,0.3401,57.55,Teak Plantation,583.1,26.2,Field_Survey_2024,0.8914695422921672
dang_0623,20.858216,73.578377,2024-03-20,1.0,124,124.76,dense,Bamboo,0.5716,0.4952,0.1793,0.1975,0.1477,0.4297,2.7608,1.1011,0.1226,0.3935,66.22,Tropical Deciduous,193.2,29.6,Satellite_Analysis,0.9103082362676408
dang_0624,20.561309,74.00224,2024-03-02,1.0,128,128.54,dense,Kalam,0.5505,0.435,0.1853,0.2468,0.1217,0.276,2.3465,1.3314,0.0946,0.3738,45.78,Tropical Deciduous,1043.3,14.9,DAIICT_Study_2019,0.8177190789283745
dang_0625,20.897251,73.709888,2024-03-21,1.0,110,110.13,dense,Teak,0.6933,0.5189,0.162,0.1863,0.1214,0.4715,3.2015,1.1498,0.0849,0.2474,66.17,Teak Plantation,701.0,3.1,Field_Survey_2024,0.8761868300899828
dang_0626,20.895324,73.622104,2024-03-06,1.0,131,131.22,dense,Teak,0.593,0.4961,0.246,0.2953,0.1255,0.2537,2.0153,1.1996,0.1744,0.3925,66.2,Tropical Deciduous,157.6,17.2,DAIICT_Study_2019,0.8958285038851299
dang_0627,20.640815,73.883927,2024-03-25,1.0,117,117.42,dense,Teak,0.5609,0.5151,0.2194,0.1651,0.1434,0.5146,2.3464,0.7518,0.182,0.3663,68.73,Teak Plantation,152.0,13.3,Satellite_Analysis,0.8854917754378137
dang_0628,20.801566,73.803191,2024-03-28,1.0,138,138.82,dense,Teak,0.6332,0.4982,0.1731,0.2387,0.1433,0.3521,2.8758,1.3779,0.058,0.1729,63.86,Tropical Deciduous,962.3,23.0,DAIICT_Study_2019,0.9604945536276503
dang_0629,20.506165,73.914457,2024-03-21,1.0,139,139.02,dense,Teak,0.6802,0.5975,0.2346,0.2313,0.1446,0.4419,2.5461,0.9855,0.1318,0.1154,62.37,Tropical Deciduous,765.3,17.6,DAIICT_Study_2019,0.9566027128332872
dang_0630,20.637791,73.575745,2024-03-27,1.0,125,125.8,dense,Teak,0.6093,0.5474,0.224,0.1563,0.0977,0.5557,2.4426,0.6975,0.1797,0.2689,68.51,Tropical Deciduous,430.5,6.8,DAIICT_Study_2019,0.9733263333116802
dang_0631,20.576185,73.821711,2024-03-06,1.0,107,107.5,dense,Teak,0.6172,0.5304,0.1976,0.2671,0.164,0.3301,2.6835,1.3515,0.0985,0.3516,43.11,Teak Plantation,295.1,2.9,Field_Survey_2024,0.9035084413816076
dang_0632,20.956973,73.679609,2024-03-24,1.0,115,115.55,dense,Teak,0.6149,0.4834,0.2478,0.2897,0.1423,0.2506,1.95,1.1685,0.1015,0.1462,47.95,Tropical Deciduous,732.9,33.1,FSI_Report_2017,0.9735402499289074
dang_0633,20.800872,73.639388,2024-03-07,1.0,136,136.12,dense,Teak,0.6722,0.5492,0.1735,0.2055,0.082,0.4553,3.1631,1.1838,0.1286,0.2515,55.76,Teak Plantation,1015.9,5.7,DAIICT_Study_2019,0.941469940007339
dang_0634,20.679298,73.900875,2024-03-02,1.0,117,117.44,dense,Teak,0.6435,0.5701,0.2252,0.1813,0.1262,0.5175,2.5303,0.8044,0.1866,0.198,54.96,Teak Plantation,848.0,26.2,FSI_Report_2017,0.8122913922781906
dang_0635,20.538172,73.803297,2024-03-24,1.0,100,100.4,dense,Teak,0.6906,0.5771,0.175,0.187,0.0809,0.5105,3.2956,1.0677,0.0853,0.1413,58.36,Tropical Deciduous,652.2,20.7,FSI_Report_2017,0.8483102039967984
dang_0636,20.515299,73.508392,2024-03-25,1.0,121,121.27,dense,Teak,0.5593,0.5122,0.2541,0.2823,0.144,0.2894,2.0149,1.1103,0.0601,0.1759,64.24,Tropical Deciduous,813.6,27.3,DAIICT_Study_2019,0.8048302617034723
dang_0637,20.779373,73.932792,2024-03-13,1.0,128,128.24,dense,Teak,0.6301,0.546,0.2483,0.2148,0.1213,0.4352,2.1978,0.8648,0.1646,0.2748,42.13,Teak Plantation,179.2,26.2,Field_Survey_2024,0.75096534699103
dang_0638,20.523862,73.798382,2024-03-28,1.0,113,113.43,dense,Kher,0.5505,0.5262,0.2441,0.2729,0.1625,0.3169,2.1552,1.1178,0.06,0.1513,49.33,Tropical Deciduous,775.8,21.8,DAIICT_Study_2019,0.793251213223789
dang_0639,20.69018,73.771309,2024-03-19,1.0,123,123.03,dense,Teak,0.6375,0.5575,0.2097,0.1657,0.1658,0.5416,2.6568,0.7898,0.0965,0.3914,43.54,Teak Plantation,236.5,8.1,FSI_Report_2017,0.7509339348459814
dang_0640,20.927757,73.715638,2024-03-22,1.0,123,123.61,dense,Sadad,0.6445,0.5712,0.1863,0.2031,0.1706,0.4753,3.0641,1.0896,0.1851,0.3929,67.06,Tropical Deciduous,932.5,14.3,Satellite_Analysis,0.9155628461106127
dang_0641,20.777361,73.764285,2024-03-10,1.0,106,106.44,dense,Teak,0.5982,0.4814,0.2583,0.2223,0.1363,0.3682,1.8627,0.8601,0.1391,0.2919,54.87,Tropical Deciduous,468.0,6.4,Field_Survey_2024,0.8478728884758759
dang_0642,20.782417,73.602064,2024-03-09,1.0,126,126.45,dense,Teak,0.6867,0.5524,0.1648,0.2473,0.1671,0.3814,3.3505,1.5001,0.1622,0.3606,56.1,Teak Plantation,283.1,12.2,DAIICT_Study_2019,0.8218921872279074
dang_0643,20.96772,73.939405,2024-03-18,1.0,106,106.91,dense,Teak,0.6036,0.4913,0.2304,0.2854,0.1762,0.265,2.1314,1.2383,0.148,0.3514,55.76,Tropical Deciduous,648.5,19.4,Field_Survey_2024,0.9251958049518932
dang_0644,20.683244,73.680035,2024-03-28,1.0,127,127.74,dense,Teak,0.6898,0.5856,0.2195,0.1752,0.122,0.5394,2.6665,0.7977,0.1228,0.1769,55.86,Tropical Deciduous,803.1,16.5,DAIICT_Study_2019,0.9414719581625184
dang_0645,20.695487,73.679155,2024-03-10,1.0,133,133.78,dense,Bamboo,0.6354,0.5195,0.2528,0.2148,0.1339,0.4148,2.0536,0.8493,0.1169,0.2694,54.12,Tropical Deciduous,987.9,15.6,DAIICT_Study_2019,0.9743188938894723
dang_0646,20.498119,73.619681,2024-03-09,1.0,116,116.54,dense,Teak,0.6193,0.4972,0.237,0.161,0.1023,0.5106,2.0971,0.6792,0.1623,0.2311,61.16,Tropical Deciduous,1053.2,20.9,FSI_Report_2017,0.8976631244753055
dang_0647,20.568975,73.964991,2024-03-16,1.0,111,111.91,dense,Teak,0.6184,0.4782,0.2444,0.1865,0.1525,0.4387,1.956,0.7629,0.0603,0.3865,45.79,Teak Plantation,919.0,33.9,DAIICT_Study_2019,0.8561516604642119
dang_0648,20.684462,73.588714,2024-03-18,1.0,101,101.99,dense,Sadad,0.5896,0.4602,0.21,0.2749,0.1126,0.252,2.1903,1.3084,0.1592,0.1282,59.78,Tropical Deciduous,862.3,4.8,Satellite_Analysis,0.8202107893697103
dang_0649,20.675547,73.977977,2024-03-04,1.0,100,100.45,dense,Teak,0.5863,0.5197,0.1972,0.2264,0.1688,0.3931,2.6339,1.1472,0.1541,0.2184,51.17,Tropical Deciduous,318.2,22.2,DAIICT_Study_2019,0.801133188119272
dang_0650,20.880199,73.805324,2024-03-25,1.0,134,134.26,dense,Kalam,0.6223,0.5517,0.1778,0.2238,0.1194,0.4228,3.1009,1.258,0.1417,0.1133,62.56,Tropical Deciduous,773.6,0.6,Satellite_Analysis,0.7989729686109983
dang_0651,20.757912,73.627917,2024-03-10,1.0,84,84.25,medium,Teak,0.4837,0.4553,0.2203,0.247,0.0983,0.2966,2.0659,1.1206,0.1626,0.2017,35.65,Mixed Deciduous,537.5,24.7,FSI_Report_2017,0.8441135561855537
dang_0652,20.816395,73.793658,2024-03-25,1.0,97,97.93,medium,Kalam,0.4337,0.4602,0.2695,0.2657,0.0802,0.2679,1.7072,0.9857,0.1833,0.181,35.02,Bamboo Mixed,305.9,15.5,DAIICT_Study_2019,0.9781108617162239
dang_0653,20.740795,73.656408,2024-03-11,1.0,88,88.9,medium,Teak,0.4128,0.3697,0.2271,0.2574,0.1144,0.179,1.6273,1.1332,0.168,0.2017,37.29,Mixed Deciduous,314.7,11.9,DAIICT_Study_2019,0.7501963504106027
dang_0654,20.883798,73.54428,2024-03-26,1.0,76,76.43,medium,Teak,0.4789,0.482,0.2659,0.2487,0.0864,0.3193,1.8124,0.935,0.0749,0.1903,33.09,Bamboo Mixed,455.2,12.5,FSI_Report_2017,0.7953573563631302
dang_0655,20.977759,73.818003,2024-03-13,1.0,88,88.89,medium,Teak,0.5083,0.4716,0.211,0.2112,0.0907,0.3813,2.2343,1.0006,0.1725,0.2966,32.61,Mixed Deciduous,325.0,3.7,Satellite_Analysis,0.793330385952822
dang_0656,20.526774,73.983815,2024-03-18,1.0,80,80.27,medium,Teak,0.545,0.4845,0.2755,0.2476,0.1275,0.3235,1.7579,0.8985,0.1782,0.2414,38.03,Mixed Deciduous,272.4,29.9,DAIICT_Study_2019,0.9149374816724272
dang_0657,20.97216,73.522259,2024-03-18,1.0,79,79.73,medium,Kher,0.5286,0.4276,0.2363,0.1931,0.0905,0.3778,1.8084,0.8165,0.1645,0.2532,33.35,Mixed Deciduous,587.3,4.1,Field_Survey_2024,0.8310714873475542
dang_0658,20.910746,73.594773,2024-03-18,1.0,90,90.14,medium,Teak,0.4788,0.4241,0.213,0.2433,0.1385,0.2708,1.9907,1.1421,0.0921,0.3731,29.56,Mixed Deciduous,666.6,3.5,Satellite_Analysis,0.8551699850561187
dang_0659,20.537379,73.69186,2024-03-16,1.0,68,68.42,medium,Teak,0.4889,0.469,0.2678,0.1852,0.1532,0.4338,1.7505,0.6912,0.0885,0.1526,35.36,Bamboo Mixed,607.5,18.6,DAIICT_Study_2019,0.7841835500080782
dang_0660,20.563355,73.980849,2024-03-19,1.0,80,80.58,medium,Teak,0.4883,0.472,0.2691,0.2413,0.1212,0.3233,1.7531,0.8963,0.1211,0.2244,37.63,Mixed Deciduous,155.4,22.8,FSI_Report_2017,0.843149318941698
dang_0661,20.932194,73.534001,2024-03-18,1.0,62,62.41,medium,Kher,0.4122,0.4116,0.2728,0.2956,0.1479,0.164,1.5081,1.0832,0.0515,0.2443,31.22,Mixed Deciduous,1027.0,28.2,FSI_Report_2017,0.7737359567383423
dang_0662,20.512643,73.645821,2024-03-08,1.0,91,91.01,medium,Teak,0.465,0.3982,0.301,0.1797,0.0826,0.378,1.3226,0.597,0.053,0.2867,34.93,Mixed Deciduous,454.0,11.9,Field_Survey_2024,0.8725999562143741
dang_0663,20.967741,73.608107,2024-03-11,1.0,74,74.0,medium,Teak,0.4391,0.4181,0.237,0.1549,0.1746,0.4593,1.7636,0.6533,0.1889,0.1488,31.12,Bamboo Mixed,778.0,13.8,Field_Survey_2024,0.7725258240380568
dang_0664,20.96624,73.687569,2024-03-26,1.0,96,96.51,medium,Kher,0.4139,0.4205,0.2399,0.2084,0.1212,0.3372,1.7522,0.8684,0.0738,0.3768,25.04,Bamboo Mixed,989.6,11.1,Field_Survey_2024,0.9318169276698259
dang_0665,20.881326,73.780217,2024-03-12,1.0,74,74.28,medium,Teak,0.445,0.3884,0.2203,0.1565,0.167,0.4256,1.7623,0.7099,0.1518,0.2982,34.22,Bamboo Mixed,606.3,30.5,DAIICT_Study_2019,0.8803183950343125
dang_0666,20.850829,73.625723,2024-03-06,1.0,83,83.52,medium,Kher,0.5376,0.4772,0.2393,0.1834,0.1345,0.4448,1.9934,0.7659,0.0711,0.3609,35.14,Bamboo Mixed,237.5,8.4,Satellite_Analysis,0.9165126109679089
dang_0667,20.732956,73.932469,2024-03-30,1.0,86,86.82,medium,Teak,0.5397,0.4636,0.2834,0.2554,0.0842,0.2895,1.6353,0.901,0.186,0.2453,31.9,Mixed Deciduous,291.9,16.4,Satellite_Analysis,0.8462587689301173
dang_0668,20.634851,73.496248,2024-03-13,1.0,76,76.72,medium,Teak,0.4128,0.3571,0.2529,0.2446,0.133,0.187,1.4117,0.9668,0.0603,0.3905,38.31,Mixed Deciduous,266.2,33.0,DAIICT_Study_2019,0.8377429974457122
dang_0669,20.745159,73.887786,2024-03-08,1.0,90,90.7,medium,Teak,0.5124,0.4614,0.2829,0.1698,0.1395,0.4618,1.6306,0.6002,0.1174,0.2267,28.79,Mixed Deciduous,252.7,8.8,FSI_Report_2017,0.7725880444812386
dang_0670,20.52103,73.826001,2024-03-18,1.0,61,61.97,medium,Kalam,0.4502,0.4211,0.2682,0.1902,0.1712,0.3777,1.5695,0.7088,0.1052,0.1137,29.5,Mixed Deciduous,537.8,9.6,FSI_Report_2017,0.8704867896198492
dang_0671,21.001744,73.662506,2024-03-14,1.0,80,80.25,medium,Kudi,0.4571,0.4183,0.2599,0.2654,0.0905,0.2235,1.6089,1.0209,0.1653,0.3066,36.12,Bamboo Mixed,597.1,7.4,DAIICT_Study_2019,0.8683354979171312
dang_0672,20.794959,73.500615,2024-03-19,1.0,99,99.57,medium,Bamboo,0.4409,0.452,0.2944,0.2043,0.1534,0.3773,1.5349,0.6938,0.0656,0.3368,32.98,Mixed Deciduous,773.0,22.5,FSI_Report_2017,0.8576634702234092
dang_0673,20.716377,73.784483,2024-03-13,1.0,92,92.63,medium,Teak,0.4605,0.4698,0.3068,0.1672,0.1757,0.4749,1.5307,0.5448,0.1052,0.2939,25.52,Bamboo Mixed,759.5,22.5,Satellite_Analysis,0.9203192238769633
dang_0674,20.704655,73.935253,2024-03-11,1.0,72,72.96,medium,Sadad,0.5018,0.4574,0.2157,0.1965,0.17,0.399,2.1199,0.9106,0.1532,0.3958,36.51,Bamboo Mixed,355.4,27.0,FSI_Report_2017,0.9414760120074415
dang_0675,20.734467,73.671258,2024-03-22,1.0,91,91.28,medium,Sadad,0.5218,0.4293,0.2674,0.215,0.104,0.3325,1.6049,0.8039,0.1432,0.1535,36.35,Mixed Deciduous,1061.2,2.5,DAIICT_Study_2019,0.9226816252381569
dang_0676,20.502439,73.748395,2024-03-06,1.0,81,81.36,medium,Kher,0.4093,0.3664,0.2758,0.1629,0.1643,0.3844,1.3281,0.5904,0.1577,0.3831,35.4,Bamboo Mixed,676.8,21.0,Satellite_Analysis,0.783089120845574
dang_0677,20.512018,73.862909,2024-03-09,1.0,85,85.35,medium,Sadad,0.4854,0.4295,0.237,0.1856,0.1335,0.3963,1.8116,0.7831,0.1878,0.3057,36.17,Bamboo Mixed,484.1,2.2,Field_Survey_2024,0.8930736871348849
dang_0678,20.785076,73.870893,2024-03-05,1.0,79,79.52,medium,Teak,0.5412,0.4474,0.2266,0.241,0.1555,0.2999,1.9735,1.0629,0.1852,0.3746,36.65,Mixed Deciduous,173.6,13.4,FSI_Report_2017,0.7684743143085927
dang_0679,20.831792,73.517351,2024-03-23,1.0,71,71.76,medium,Kalam,0.4085,0.3504,0.2702,0.2898,0.1086,0.0946,1.2963,1.0721,0.1141,0.1306,32.4,Mixed Deciduous,407.6,10.4,Satellite_Analysis,0.9097631261113096
dang_0680,20.819282,73.695212,2024-03-27,1.0,84,84.39,medium,Teak,0.4166,0.4127,0.2437,0.2265,0.1329,0.2912,1.6929,0.9292,0.1814,0.2387,29.19,Mixed Deciduous,980.5,6.0,DAIICT_Study_2019,0.8378229922090591
dang_0681,20.888697,73.736124,2024-03-21,1.0,73,73.92,medium,Teak,0.452,0.4308,0.3115,0.2975,0.138,0.183,1.3824,0.9546,0.0502,0.3702,33.55,Mixed Deciduous,937.7,14.0,FSI_Report_2017,0.7804747599412459
dang_0682,20.773314,73.666878,2024-03-30,1.0,89,89.07,medium,Kudi,0.5342,0.488,0.2102,0.2899,0.1064,0.2546,2.3206,1.3787,0.0725,0.127,33.45,Mixed Deciduous,281.8,10.5,FSI_Report_2017,0.9482716971045093
dang_0683,20.910735,73.881994,2024-03-14,1.0,65,65.89,medium,Sadad,0.5041,0.4917,0.2621,0.1833,0.0853,0.4568,1.8752,0.6992,0.1423,0.1142,34.19,Mixed Deciduous,1009.4,16.6,FSI_Report_2017,0.8912219179789556
dang_0684,20.625272,73.650844,2024-03-09,1.0,65,65.27,medium,Kudi,0.4997,0.4212,0.2434,0.1797,0.1348,0.4019,1.7298,0.7378,0.0674,0.1069,25.77,Bamboo Mixed,285.2,24.8,FSI_Report_2017,0.8315867426279313
dang_0685,20.754553,73.731294,2024-03-10,1.0,65,65.7,medium,Teak,0.5257,0.4886,0.2587,0.1696,0.144,0.4846,1.8877,0.6553,0.1658,0.3582,25.2,Mixed Deciduous,168.1,24.7,Field_Survey_2024,0.7570672513196149
dang_0686,20.885054,73.529741,2024-03-06,1.0,93,93.36,medium,Teak,0.421,0.4413,0.2967,0.1747,0.1366,0.4327,1.487,0.5887,0.0969,0.1535,37.89,Mixed Deciduous,528.6,5.9,DAIICT_Study_2019,0.8735813595708304
dang_0687,20.680615,73.9787,2024-03-03,1.0,77,77.52,medium,Kudi,0.5264,0.4755,0.2645,0.1778,0.1764,0.4556,1.7968,0.6718,0.1106,0.2961,25.28,Mixed Deciduous,892.9,33.9,DAIICT_Study_2019,0.9623419520518335
dang_0688,20.679468,73.503879,2024-03-11,1.0,74,74.87,medium,Teak,0.4366,0.4349,0.261,0.2972,0.1149,0.188,1.6656,1.1384,0.1883,0.3799,28.63,Bamboo Mixed,561.4,32.1,DAIICT_Study_2019,0.8871673615215441
dang_0689,20.733293,73.610791,2024-03-12,1.0,75,75.34,medium,Kalam,0.447,0.4063,0.2178,0.2587,0.115,0.2219,1.8649,1.1875,0.097,0.2794,31.54,Bamboo Mixed,488.4,21.5,DAIICT_Study_2019,0.9734796390624834
